Current cuda device  3
Files already downloaded and verified
trainloader :  <torch.utils.data.dataloader.DataLoader object at 0x7fd2fbc951f0>
residual 17 time : 0.000894191674888134
residual 18 time : 0.0008876733481884003
residual 19 time : 0.0008902717381715775
residual 20 time : 0.0008900053799152374
residual 21 time : 0.0009484440088272095
residual 22 time : 0.0008870204910635948
residual 23 time : 0.0008934428915381432
residual 24 time : 0.0008933702483773232
residual 25 time : 0.0009079808369278908
residual 26 time : 0.0008846288546919823
residual 27 time : 0.0008830977603793144
residual 28 time : 0.0008829226717352867
residual 29 time : 0.0008912626653909683
residual 30 time : 0.0008936505764722824
residual 31 time : 0.0014559496194124222
residual 32 time : 0.000923926942050457
residual 33 time : 0.0009066741913557053
[4] forward pass batch GPU 0.03533179126679897s
residual 1 time : 0.0016134222969412804
residual 2 time : 0.0012808563187718391
residual 3 time : 0.001249772496521473
residual 4 time : 0.002514926716685295
