Current cuda device  3
residual 16 time : 0.00232609361410141
residual 17 time : 0.002351537346839905
residual 18 time : 0.0023659393191337585
residual 19 time : 0.0023571690544486046
residual 20 time : 0.002355405129492283
residual 21 time : 0.0023673661053180695
residual 22 time : 0.002358085475862026
residual 23 time : 0.0023584896698594093
residual 24 time : 0.0023530228063464165
residual 25 time : 0.002359784208238125
residual 26 time : 0.0023631611838936806
residual 27 time : 0.002361736260354519
residual 28 time : 0.002356569282710552
residual 29 time : 0.002355942502617836
residual 30 time : 0.0023538004606962204
residual 31 time : 0.004304390400648117
residual 32 time : 0.0023080529645085335
residual 33 time : 0.002285354770720005
[6] forward pass batch GPU 0.10288914199918509s
residual 1 time : 0.008143181912600994
residual 2 time : 0.0059701865538954735
residual 3 time : 0.00596141442656517
residual 4 time : 0.006396948359906673
residual 5 time : 0.003409547731280327
residual 6 time : 0.0033996328711509705
residual 7 time : 0.0034195557236671448
residual 8 time : 0.004880383610725403
residual 9 time : 0.002324686385691166
residual 10 time : 0.0023271851241588593
residual 11 time : 0.002318565733730793
residual 12 time : 0.0023131733760237694
residual 13 time : 0.0023160474374890327
residual 14 time : 0.0023250412195920944
residual 15 time : 0.002321726642549038
residual 16 time : 0.002313530072569847
residual 17 time : 0.002319617196917534
residual 18 time : 0.002371593378484249
residual 19 time : 0.0023543741554021835
residual 20 time : 0.0023643122985959053
residual 21 time : 0.0023647602647542953
residual 22 time : 0.002357708290219307
residual 23 time : 0.002357417717576027
residual 24 time : 0.0023704878985881805
residual 25 time : 0.0023671817034482956
residual 26 time : 0.0023567453026771545
residual 27 time : 0.002368297427892685
residual 28 time : 0.002368045039474964
residual 29 time : 0.002354981377720833
residual 30 time : 0.002360899932682514
residual 31 time : 0.004298964515328407
residual 32 time : 0.0023148860782384872
residual 33 time : 0.0022894442081451416
[7] forward pass batch GPU 0.10284408461302519s
residual 1 time : 0.008143464103341103
residual 2 time : 0.005977004766464233
residual 3 time : 0.005964051000773907
residual 4 time : 0.00641237385571003
residual 5 time : 0.0034134192392230034
residual 6 time : 0.003411433659493923
residual 7 time : 0.0034114038571715355
residual 8 time : 0.004873140715062618
residual 9 time : 0.0023100916296243668
residual 10 time : 0.0023307818919420242
residual 11 time : 0.002329356037080288
residual 12 time : 0.00232827290892601
residual 13 time : 0.0023265350610017776
residual 14 time : 0.0023276610299944878
residual 15 time : 0.0023301709443330765
residual 16 time : 0.0023231953382492065
residual 17 time : 0.002323145978152752
residual 18 time : 0.0023515960201621056
residual 19 time : 0.0023600608110427856
residual 20 time : 0.0023631034418940544
residual 21 time : 0.006816204637289047
residual 22 time : 0.002402828074991703
residual 23 time : 0.0023630261421203613
residual 24 time : 0.002355361357331276
residual 25 time : 0.0023492546752095222
residual 26 time : 0.002330888994038105
residual 27 time : 0.00234115868806839
residual 28 time : 0.002335835248231888
residual 29 time : 0.002333414740860462
residual 30 time : 0.002337300218641758
residual 31 time : 0.004213625565171242
residual 32 time : 0.002277463674545288
residual 33 time : 0.002285158261656761
[8] forward pass batch GPU 0.10710909031331539s
residual 1 time : 0.008156395517289639
residual 2 time : 0.00596959050744772
residual 3 time : 0.005951316095888615
residual 4 time : 0.006393855437636375
residual 5 time : 0.0034109102562069893
residual 6 time : 0.0034066447988152504
residual 7 time : 0.0034119179472327232
residual 8 time : 0.004879588261246681
residual 9 time : 0.0023329947143793106
residual 10 time : 0.0023175515234470367
residual 11 time : 0.0023200586438179016
residual 12 time : 0.0023185787722468376
residual 13 time : 0.002321154810488224
residual 14 time : 0.0023306310176849365
residual 15 time : 0.0023171110078692436
residual 16 time : 0.002318951301276684
residual 17 time : 0.002342972904443741
residual 18 time : 0.002361088991165161
residual 19 time : 0.002360505983233452
residual 20 time : 0.00236592348664999
residual 21 time : 0.002369609661400318
residual 22 time : 0.0023847054690122604
residual 23 time : 0.002355738542973995
residual 24 time : 0.0023572929203510284
residual 25 time : 0.0023630382493138313
residual 26 time : 0.002360239624977112
residual 27 time : 0.002363727428019047
residual 28 time : 0.002353144809603691
residual 29 time : 0.0023595690727233887
residual 30 time : 0.0023555271327495575
residual 31 time : 0.004300158470869064
residual 32 time : 0.0023177526891231537
residual 33 time : 0.0023248624056577682
[9] forward pass batch GPU 0.10291438736021519s
residual 1 time : 0.008144008927047253
residual 2 time : 0.005980233661830425
residual 3 time : 0.005988234654068947
residual 4 time : 0.006396284326910973
residual 5 time : 0.003413318656384945
residual 6 time : 0.0034121526405215263
residual 7 time : 0.0034111076965928078
residual 8 time : 0.004878745414316654
residual 9 time : 0.0023172982037067413
residual 10 time : 0.0023238016292452812
residual 11 time : 0.002321077510714531
residual 12 time : 0.0023130755871534348
residual 13 time : 0.002317003905773163
residual 14 time : 0.0023223385214805603
residual 15 time : 0.002322477288544178
residual 16 time : 0.0023177247494459152
residual 17 time : 0.002315722405910492
residual 18 time : 0.0023221084848046303
residual 19 time : 0.0023149196058511734
residual 20 time : 0.0023238202556967735
residual 21 time : 0.002324380911886692
residual 22 time : 0.002321387641131878
residual 23 time : 0.002316143363714218
residual 24 time : 0.002317032776772976
residual 25 time : 0.002320266328752041
residual 26 time : 0.002320844680070877
residual 27 time : 0.002321307547390461
residual 28 time : 0.0023133521899580956
residual 29 time : 0.002319478429853916
residual 30 time : 0.0023206453770399094
residual 31 time : 0.004154554568231106
residual 32 time : 0.0022373003885149956
residual 33 time : 0.0022097760811448097
[10] forward pass batch GPU 0.10203093849122524s
residual 1 time : 0.008140514604747295
residual 2 time : 0.00595769751816988
residual 3 time : 0.0059514595195651054
residual 4 time : 0.0063879285007715225
residual 5 time : 0.003406108357012272
residual 6 time : 0.0034151943400502205
residual 7 time : 0.0034124357625842094
residual 8 time : 0.004873378202319145
residual 9 time : 0.00230961199849844
residual 10 time : 0.002308282069861889
residual 11 time : 0.0023379800841212273
residual 12 time : 0.0023364434018731117
residual 13 time : 0.002332146279513836
residual 14 time : 0.0023336708545684814
residual 15 time : 0.002336638979613781
residual 16 time : 0.0023393677547574043
residual 17 time : 0.002332715317606926
residual 18 time : 0.0023367973044514656
residual 19 time : 0.0023372014984488487
residual 20 time : 0.002361091785132885
residual 21 time : 0.0023589162155985832
residual 22 time : 0.0023629460483789444
residual 23 time : 0.0023689838126301765
residual 24 time : 0.0023704757913947105
residual 25 time : 0.0023782411590218544
residual 26 time : 0.0023555876687169075
residual 27 time : 0.002364487387239933
residual 28 time : 0.00235590897500515
residual 29 time : 0.002361968159675598
residual 30 time : 0.002354191616177559
residual 31 time : 0.004312195815145969
residual 32 time : 0.002316940575838089
residual 33 time : 0.0022862637415528297
[11] forward pass batch GPU 0.10290568321943283s
residual 1 time : 0.008139844983816147
residual 2 time : 0.005964072421193123
residual 3 time : 0.005955652333796024
residual 4 time : 0.006381284445524216
residual 5 time : 0.003415795974433422
residual 6 time : 0.0034028803929686546
residual 7 time : 0.003414328210055828
residual 8 time : 0.0048600416630506516
residual 9 time : 0.002310125157237053
residual 10 time : 0.002304462715983391
residual 11 time : 0.002309730276465416
residual 12 time : 0.002354809083044529
residual 13 time : 0.0023427745327353477
residual 14 time : 0.0023425286635756493
residual 15 time : 0.002347758039832115
residual 16 time : 0.002340896986424923
residual 17 time : 0.002368827350437641
residual 18 time : 0.002344498410820961
residual 19 time : 0.0023398511111736298
residual 20 time : 0.0023568598553538322
residual 21 time : 0.0023622261360287666
residual 22 time : 0.0023579802364110947
residual 23 time : 0.002360236831009388
residual 24 time : 0.0023633306846022606
residual 25 time : 0.00235842727124691
residual 26 time : 0.0023698657751083374
residual 27 time : 0.002362515777349472
residual 28 time : 0.0023593707010149956
residual 29 time : 0.0023643625900149345
residual 30 time : 0.0023562684655189514
residual 31 time : 0.004304554313421249
residual 32 time : 0.0023211073130369186
residual 33 time : 0.0022803423926234245
[12] forward pass batch GPU 0.10290137398988008s
residual 1 time : 0.00815108884125948
residual 2 time : 0.005960874259471893
residual 3 time : 0.005945006385445595
residual 4 time : 0.006401088088750839
residual 5 time : 0.003414514474570751
residual 6 time : 0.003428683616220951
residual 7 time : 0.0034105386584997177
residual 8 time : 0.004900679923593998
residual 9 time : 0.0023120930418372154
residual 10 time : 0.002320263534784317
residual 11 time : 0.002318255603313446
residual 12 time : 0.0023124944418668747
residual 13 time : 0.0023441994562745094
residual 14 time : 0.002341938205063343
residual 15 time : 0.0023459969088435173
residual 16 time : 0.002343202941119671
residual 17 time : 0.002335137687623501
residual 18 time : 0.002348506823182106
residual 19 time : 0.0023383693769574165
residual 20 time : 0.0023420220240950584
residual 21 time : 0.002355203963816166
residual 22 time : 0.002362465485930443
residual 23 time : 0.002363084815442562
residual 24 time : 0.002365279011428356
residual 25 time : 0.0023584282025694847
residual 26 time : 0.002363002859055996
residual 27 time : 0.0023617222905158997
residual 28 time : 0.002361694350838661
residual 29 time : 0.0023580454289913177
residual 30 time : 0.002358761616051197
residual 31 time : 0.004298861138522625
residual 32 time : 0.002314574085175991
residual 33 time : 0.0022978605702519417
[13] forward pass batch GPU 0.10289479605853558s
residual 1 time : 0.008133172057569027
residual 2 time : 0.0059794411063194275
residual 3 time : 0.005961108021438122
residual 4 time : 0.006372095085680485
residual 5 time : 0.0034053362905979156
residual 6 time : 0.00340479239821434
residual 7 time : 0.0034115416929125786
residual 8 time : 0.0048967404291033745
residual 9 time : 0.0023113684728741646
residual 10 time : 0.002324243076145649
residual 11 time : 0.0023118583485484123
residual 12 time : 0.002312007360160351
residual 13 time : 0.0023124031722545624
residual 14 time : 0.0023422855883836746
residual 15 time : 0.0023533999919891357
residual 16 time : 0.0023501599207520485
residual 17 time : 0.002342316322028637
residual 18 time : 0.0023533646017313004
residual 19 time : 0.0023409295827150345
residual 20 time : 0.0023518772795796394
residual 21 time : 0.0023458153009414673
residual 22 time : 0.0023539094254374504
residual 23 time : 0.0023546572774648666
residual 24 time : 0.0023516444489359856
residual 25 time : 0.0023609763011336327
residual 26 time : 0.002356848679482937
residual 27 time : 0.002358882687985897
residual 28 time : 0.0023535704240202904
residual 29 time : 0.0023552384227514267
residual 30 time : 0.002356269396841526
residual 31 time : 0.004293656907975674
residual 32 time : 0.0023106997832655907
residual 33 time : 0.002288985997438431
[14] forward pass batch GPU 0.10276555642485619s
residual 1 time : 0.008106682449579239
residual 2 time : 0.005968070589005947
residual 3 time : 0.005955389700829983
residual 4 time : 0.006399289704859257
residual 5 time : 0.003417213447391987
residual 6 time : 0.003420380875468254
residual 7 time : 0.003427308052778244
residual 8 time : 0.00492661539465189
residual 9 time : 0.0023227380588650703
residual 10 time : 0.0023135682567954063
residual 11 time : 0.002312951721251011
residual 12 time : 0.002309788018465042
residual 13 time : 0.0023112287744879723
residual 14 time : 0.002322256565093994
residual 15 time : 0.002358759753406048
residual 16 time : 0.002361491322517395
residual 17 time : 0.0023507094010710716
residual 18 time : 0.002353111281991005
residual 19 time : 0.0023500220850110054
residual 20 time : 0.0023497408255934715
residual 21 time : 0.0023521212860941887
residual 22 time : 0.0023482544347643852
residual 23 time : 0.00235800351947546
residual 24 time : 0.002366265282034874
residual 25 time : 0.0023589441552758217
residual 26 time : 0.002365340478718281
residual 27 time : 0.0023628855124115944
residual 28 time : 0.002355913631618023
residual 29 time : 0.0023558586835861206
residual 30 time : 0.00235777348279953
residual 31 time : 0.004307781346142292
residual 32 time : 0.002310745418071747
residual 33 time : 0.002285413444042206
[15] forward pass batch GPU 0.10294458363205194s
residual 1 time : 0.008144685998558998
residual 2 time : 0.005970424972474575
residual 3 time : 0.005979049950838089
residual 4 time : 0.006391158327460289
residual 5 time : 0.003414163365960121
residual 6 time : 0.003401033580303192
residual 7 time : 0.0034075146540999413
residual 8 time : 0.004900091327726841
residual 9 time : 0.0023228898644447327
residual 10 time : 0.0023141829296946526
residual 11 time : 0.0023158052936196327
residual 12 time : 0.002309880219399929
residual 13 time : 0.0023148497566580772
residual 14 time : 0.002309964969754219
residual 15 time : 0.0023130206391215324
residual 16 time : 0.0023537445813417435
residual 17 time : 0.0023417705669999123
residual 18 time : 0.0023572538048028946
residual 19 time : 0.0023466218262910843
residual 20 time : 0.0023550642654299736
residual 21 time : 0.0023503275588154793
residual 22 time : 0.0023465007543563843
residual 23 time : 0.0023505277931690216
residual 24 time : 0.0023516612127423286
residual 25 time : 0.0023705651983618736
residual 26 time : 0.002355240285396576
residual 27 time : 0.0023666154593229294
residual 28 time : 0.002355465665459633
residual 29 time : 0.002354138530790806
residual 30 time : 0.0023605171591043472
residual 31 time : 0.004305887967348099
residual 32 time : 0.0023084422573447227
residual 33 time : 0.002285882830619812
[16] forward pass batch GPU 0.10280241724103689s
residual 1 time : 0.008125082589685917
residual 2 time : 0.005972730927169323
residual 3 time : 0.0059620896354317665
residual 4 time : 0.006385240703821182
residual 5 time : 0.0034209461882710457
residual 6 time : 0.0034112120047211647
residual 7 time : 0.003421759232878685
residual 8 time : 0.004898594692349434
residual 9 time : 0.002330849878489971
residual 10 time : 0.0023239748552441597
residual 11 time : 0.002321016974747181
residual 12 time : 0.0023256875574588776
residual 13 time : 0.002318565733730793
residual 14 time : 0.0023221848532557487
residual 15 time : 0.0023221177980303764
residual 16 time : 0.002325332723557949
residual 17 time : 0.0023614168167114258
residual 18 time : 0.0023606428876519203
residual 19 time : 0.0023575033992528915
residual 20 time : 0.002364681102335453
residual 21 time : 0.0023620668798685074
residual 22 time : 0.0023658275604248047
residual 23 time : 0.0023589199408888817
residual 24 time : 0.0023564379662275314
residual 25 time : 0.002365413121879101
residual 26 time : 0.0023562395945191383
residual 27 time : 0.002365303225815296
residual 28 time : 0.0023573487997055054
residual 29 time : 0.0023689325898885727
residual 30 time : 0.0023764073848724365
residual 31 time : 0.004294492304325104
residual 32 time : 0.002318980172276497
residual 33 time : 0.0022880323231220245
[17] forward pass batch GPU 0.10303768794983625s
residual 1 time : 0.008154538460075855
residual 2 time : 0.005994193255901337
residual 3 time : 0.005961291491985321
residual 4 time : 0.006413406692445278
residual 5 time : 0.003410044126212597
residual 6 time : 0.003403475508093834
residual 7 time : 0.00344062689691782
residual 8 time : 0.004888705909252167
residual 9 time : 0.0023343488574028015
residual 10 time : 0.002329484559595585
residual 11 time : 0.002319072373211384
residual 12 time : 0.0023195352405309677
residual 13 time : 0.0023251930251717567
residual 14 time : 0.0023155035451054573
residual 15 time : 0.002314012497663498
residual 16 time : 0.0033426089212298393
residual 17 time : 0.0024765431880950928
residual 18 time : 0.002364339306950569
residual 19 time : 0.0023566577583551407
residual 20 time : 0.0023653237149119377
residual 21 time : 0.002362520433962345
residual 22 time : 0.002385140396654606
residual 23 time : 0.0023631760850548744
residual 24 time : 0.002359173260629177
residual 25 time : 0.0023678475990891457
residual 26 time : 0.0023563355207443237
residual 27 time : 0.002360645681619644
residual 28 time : 0.00235903263092041
residual 29 time : 0.0023602601140737534
residual 30 time : 0.0023627663031220436
residual 31 time : 0.0042994702234864235
residual 32 time : 0.002319198101758957
residual 33 time : 0.0022881003096699715
[18] forward pass batch GPU 0.10415414068847895s
residual 1 time : 0.008133324794471264
residual 2 time : 0.0059707388281822205
residual 3 time : 0.005959802307188511
residual 4 time : 0.006396397016942501
residual 5 time : 0.003414592705667019
residual 6 time : 0.0034059928730130196
residual 7 time : 0.0034074289724230766
residual 8 time : 0.004859901033341885
residual 9 time : 0.0023322366178035736
residual 10 time : 0.002328578382730484
residual 11 time : 0.0023237550631165504
residual 12 time : 0.00232519768178463
residual 13 time : 0.002320190891623497
residual 14 time : 0.0023214584216475487
residual 15 time : 0.002321510575711727
residual 16 time : 0.0023207301273941994
residual 17 time : 0.0023315269500017166
residual 18 time : 0.0023667439818382263
residual 19 time : 0.002377031370997429
residual 20 time : 0.002362673170864582
residual 21 time : 0.0023801494389772415
residual 22 time : 0.0023824619129300117
residual 23 time : 0.002362980507314205
residual 24 time : 0.0023653600364923477
residual 25 time : 0.002367672510445118
residual 26 time : 0.0023642759770154953
residual 27 time : 0.0023769745603203773
residual 28 time : 0.0023658983409404755
residual 29 time : 0.002369493246078491
residual 30 time : 0.0023617055267095566
residual 31 time : 0.004332695156335831
residual 32 time : 0.002327720634639263
residual 33 time : 0.0023092729970812798
[19] forward pass batch GPU 0.1030229888856411s
residual 1 time : 0.008143650367856026
residual 2 time : 0.005958295427262783
residual 3 time : 0.005977073684334755
residual 4 time : 0.006392672657966614
residual 5 time : 0.0034099379554390907
residual 6 time : 0.003410344012081623
residual 7 time : 0.0034146420657634735
residual 8 time : 0.004885509610176086
residual 9 time : 0.0023161089047789574
residual 10 time : 0.0023370087146759033
residual 11 time : 0.0023375926539301872
residual 12 time : 0.002329772338271141
residual 13 time : 0.0023263264447450638
residual 14 time : 0.002331671305000782
residual 15 time : 0.002331347204744816
residual 16 time : 0.0023290421813726425
residual 17 time : 0.0023300210013985634
residual 18 time : 0.0023493459448218346
residual 19 time : 0.002363763749599457
residual 20 time : 0.002361169084906578
residual 21 time : 0.002369913272559643
residual 22 time : 0.0023598819971084595
residual 23 time : 0.0023608049377799034
residual 24 time : 0.0023597246035933495
residual 25 time : 0.0023581963032484055
residual 26 time : 0.0023565134033560753
residual 27 time : 0.0023590978235006332
residual 28 time : 0.0023576850071549416
residual 29 time : 0.002377263270318508
residual 30 time : 0.002369081601500511
residual 31 time : 0.004314816556870937
residual 32 time : 0.0023245858028531075
residual 33 time : 0.002291466109454632
[20] forward pass batch GPU 0.10298172943294048s
residual 1 time : 0.008154046721756458
residual 2 time : 0.005966789089143276
residual 3 time : 0.0059699853882193565
residual 4 time : 0.006385370157659054
residual 5 time : 0.0034164628013968468
residual 6 time : 0.0034130020067095757
residual 7 time : 0.0034121060743927956
residual 8 time : 0.004858748055994511
residual 9 time : 0.0023157550022006035
residual 10 time : 0.0023225266486406326
residual 11 time : 0.00234811007976532
residual 12 time : 0.002341378480195999
residual 13 time : 0.0023443857207894325
residual 14 time : 0.0023474982008337975
residual 15 time : 0.002344788983464241
residual 16 time : 0.002345263957977295
residual 17 time : 0.002337840385735035
residual 18 time : 0.002347431145608425
residual 19 time : 0.0023612910881638527
residual 20 time : 0.002365448512136936
residual 21 time : 0.0023787803947925568
residual 22 time : 0.002366785891354084
residual 23 time : 0.002368123270571232
residual 24 time : 0.0023751631379127502
residual 25 time : 0.0023769624531269073
residual 26 time : 0.002372012473642826
residual 27 time : 0.0023742374032735825
residual 28 time : 0.0023768898099660873
residual 29 time : 0.0023705437779426575
residual 30 time : 0.0023677879944443703
residual 31 time : 0.00432735588401556
residual 32 time : 0.0023298384621739388
residual 33 time : 0.0023068590089678764
[21] forward pass batch GPU 0.10324046295136213s
residual 1 time : 0.00812524277716875
residual 2 time : 0.005979857407510281
residual 3 time : 0.005980455316603184
residual 4 time : 0.00640720222145319
residual 5 time : 0.0034140190109610558
residual 6 time : 0.0034247441217303276
residual 7 time : 0.0034113163128495216
residual 8 time : 0.004887469112873077
residual 9 time : 0.0023120157420635223
residual 10 time : 0.002307124435901642
residual 11 time : 0.0023146141320466995
residual 12 time : 0.002354077994823456
residual 13 time : 0.0023515084758400917
residual 14 time : 0.002338503487408161
residual 15 time : 0.0023412900045514107
residual 16 time : 0.002341371960937977
residual 17 time : 0.002336837351322174
residual 18 time : 0.002349019981920719
residual 19 time : 0.002343197353184223
residual 20 time : 0.0023711156100034714
residual 21 time : 0.002374976873397827
residual 22 time : 0.00236507598310709
residual 23 time : 0.0023715943098068237
residual 24 time : 0.0023598065599799156
residual 25 time : 0.002375231124460697
residual 26 time : 0.002370665781199932
residual 27 time : 0.0023640338331460953
residual 28 time : 0.002368438057601452
residual 29 time : 0.0023760953918099403
residual 30 time : 0.002397487871348858
residual 31 time : 0.004328466951847076
residual 32 time : 0.002358062192797661
residual 33 time : 0.0023008892312645912
[22] forward pass batch GPU 0.10324086807668209s
residual 1 time : 0.008140978403389454
residual 2 time : 0.005969666875898838
residual 3 time : 0.0059889378026127815
residual 4 time : 0.006386237218976021
residual 5 time : 0.003412707708775997
residual 6 time : 0.00340325478464365
residual 7 time : 0.0034066811203956604
